,task,item,choice,gt,meta_tasks
0,data/test/anatomy_test.csv,0,D,A,['electrical engineering' 'college biology']
1,data/test/anatomy_test.csv,1,B,B,['college computer science' 'high school biology']
2,data/test/anatomy_test.csv,2,D,A,['machine learning' 'abstract algebra']
3,data/test/anatomy_test.csv,3,B,C,['computer security' 'high school physics']
4,data/test/anatomy_test.csv,4,D,B,['computer security' 'high school physics']
5,data/test/anatomy_test.csv,5,C,B,['college mathematics' 'college computer science']
6,data/test/anatomy_test.csv,6,B,A,['college mathematics' 'high school mathematics']
7,data/test/anatomy_test.csv,7,B,B,['high school physics' 'computer security']
8,data/test/anatomy_test.csv,8,D,C,['computer security' 'electrical engineering']
9,data/test/anatomy_test.csv,9,C,D,['college chemistry' 'college computer science']
10,data/test/anatomy_test.csv,10,C,D,['high school biology' 'college mathematics']
11,data/test/anatomy_test.csv,11,D,D,['high school chemistry' 'high school biology']
12,data/test/anatomy_test.csv,12,D,D,['college biology' 'high school biology']
13,data/test/anatomy_test.csv,13,A,B,['high school computer science' 'college mathematics']
14,data/test/anatomy_test.csv,14,D,A,['high school statistics' 'machine learning']
15,data/test/anatomy_test.csv,15,A,C,['college mathematics' 'computer security']
16,data/test/anatomy_test.csv,16,A,B,['high school mathematics' 'college biology']
17,data/test/anatomy_test.csv,17,B,D,['high school physics' 'elementary mathematics']
18,data/test/anatomy_test.csv,18,A,D,['college mathematics' 'electrical engineering']
19,data/test/anatomy_test.csv,19,B,C,['machine learning' 'high school physics']
20,data/test/anatomy_test.csv,20,D,C,['computer security' 'college chemistry']
21,data/test/anatomy_test.csv,21,A,C,['college biology' 'electrical engineering']
22,data/test/anatomy_test.csv,22,D,B,['college physics' 'high school biology']
23,data/test/anatomy_test.csv,23,C,B,['astronomy' 'high school chemistry']
24,data/test/anatomy_test.csv,24,C,B,['college mathematics' 'high school mathematics']
25,data/test/anatomy_test.csv,25,B,C,['computer security' 'abstract algebra']
26,data/test/anatomy_test.csv,26,D,C,['high school computer science' 'high school chemistry']
27,data/test/anatomy_test.csv,27,D,A,['computer security' 'college chemistry']
28,data/test/anatomy_test.csv,28,C,C,['computer security' 'college chemistry']
29,data/test/anatomy_test.csv,29,B,B,['conceptual physics' 'computer security']
30,data/test/anatomy_test.csv,30,D,C,['abstract algebra' 'high school biology']
31,data/test/anatomy_test.csv,31,C,A,['college computer science' 'college mathematics']
32,data/test/anatomy_test.csv,32,B,B,['astronomy' 'machine learning']
33,data/test/anatomy_test.csv,33,C,B,['machine learning' 'electrical engineering']
34,data/test/anatomy_test.csv,34,B,C,['college physics' 'high school mathematics']
35,data/test/anatomy_test.csv,35,D,C,['high school mathematics' 'machine learning']
36,data/test/anatomy_test.csv,36,A,D,['college computer science' 'college chemistry']
37,data/test/anatomy_test.csv,37,A,C,['high school computer science' 'college physics']
38,data/test/anatomy_test.csv,38,D,D,['abstract algebra' 'elementary mathematics']
39,data/test/anatomy_test.csv,39,C,C,['high school computer science' 'high school statistics']
40,data/test/anatomy_test.csv,40,B,C,['high school computer science' 'astronomy']
41,data/test/anatomy_test.csv,41,A,C,['machine learning' 'astronomy']
42,data/test/anatomy_test.csv,42,A,B,['college biology' 'college computer science']
43,data/test/anatomy_test.csv,43,D,C,['machine learning' 'high school biology']
44,data/test/anatomy_test.csv,44,A,A,['college computer science' 'high school chemistry']
45,data/test/anatomy_test.csv,45,B,C,['conceptual physics' 'college biology']
46,data/test/anatomy_test.csv,46,A,B,['computer security' 'electrical engineering']
47,data/test/anatomy_test.csv,47,D,C,['computer security' 'electrical engineering']
48,data/test/anatomy_test.csv,48,B,A,['college computer science' 'high school statistics']
49,data/test/anatomy_test.csv,49,D,C,['computer security' 'abstract algebra']
50,data/test/anatomy_test.csv,50,B,D,['elementary mathematics' 'college computer science']
51,data/test/anatomy_test.csv,51,A,D,['college computer science' 'computer security']
