,task,item,choice,gt,meta_tasks
0,data/test/high_school_mathematics_test.csv,0,B,D,['college mathematics' 'electrical engineering']
1,data/test/high_school_mathematics_test.csv,1,A,C,['high school computer science' 'college mathematics']
2,data/test/high_school_mathematics_test.csv,2,D,A,['electrical engineering' 'astronomy']
3,data/test/high_school_mathematics_test.csv,3,A,B,['elementary mathematics' 'college physics']
4,data/test/high_school_mathematics_test.csv,4,A,C,['college chemistry' 'astronomy']
5,data/test/high_school_mathematics_test.csv,5,D,B,['high school computer science' 'college computer science']
6,data/test/high_school_mathematics_test.csv,6,A,C,['conceptual physics' 'electrical engineering']
7,data/test/high_school_mathematics_test.csv,7,C,A,['electrical engineering' 'machine learning']
8,data/test/high_school_mathematics_test.csv,8,C,C,['machine learning' 'conceptual physics']
9,data/test/high_school_mathematics_test.csv,9,B,B,['elementary mathematics' 'conceptual physics']
10,data/test/high_school_mathematics_test.csv,10,D,D,['college biology' 'college computer science']
11,data/test/high_school_mathematics_test.csv,11,B,D,['college biology' 'astronomy']
12,data/test/high_school_mathematics_test.csv,12,B,D,['college biology' 'astronomy']
13,data/test/high_school_mathematics_test.csv,13,C,B,['anatomy' 'astronomy']
14,data/test/high_school_mathematics_test.csv,14,C,D,['machine learning' 'elementary mathematics']
15,data/test/high_school_mathematics_test.csv,15,C,D,['college computer science' 'high school computer science']
16,data/test/high_school_mathematics_test.csv,16,A,A,['conceptual physics' 'college chemistry']
17,data/test/high_school_mathematics_test.csv,17,D,B,['astronomy' 'college chemistry']
18,data/test/high_school_mathematics_test.csv,18,A,A,['machine learning' 'astronomy']
19,data/test/high_school_mathematics_test.csv,19,B,B,['conceptual physics' 'computer security']
20,data/test/high_school_mathematics_test.csv,20,C,D,['college computer science' 'abstract algebra']
21,data/test/high_school_mathematics_test.csv,21,D,B,['computer security' 'elementary mathematics']
22,data/test/high_school_mathematics_test.csv,22,C,D,['college mathematics' 'college biology']
23,data/test/high_school_mathematics_test.csv,23,C,B,['college computer science' 'high school physics']
24,data/test/high_school_mathematics_test.csv,24,B,A,['electrical engineering' 'machine learning']
25,data/test/high_school_mathematics_test.csv,25,D,C,['anatomy' 'abstract algebra']
