,task,item,choice,gt,meta_tasks
0,data/test/electrical_engineering_test.csv,0,D,D,['astronomy' 'high school biology']
1,data/test/electrical_engineering_test.csv,1,A,D,['elementary mathematics' 'high school biology']
2,data/test/electrical_engineering_test.csv,2,B,A,['computer security' 'college biology']
3,data/test/electrical_engineering_test.csv,3,D,A,['conceptual physics' 'elementary mathematics']
4,data/test/electrical_engineering_test.csv,4,B,C,['high school chemistry' 'high school physics']
5,data/test/electrical_engineering_test.csv,5,D,D,['high school biology' 'college mathematics']
6,data/test/electrical_engineering_test.csv,6,D,C,['college mathematics' 'anatomy']
7,data/test/electrical_engineering_test.csv,7,D,D,['college chemistry' 'high school mathematics']
8,data/test/electrical_engineering_test.csv,8,C,A,['abstract algebra' 'high school statistics']
9,data/test/electrical_engineering_test.csv,9,C,A,['high school chemistry' 'elementary mathematics']
10,data/test/electrical_engineering_test.csv,10,C,B,['college mathematics' 'astronomy']
11,data/test/electrical_engineering_test.csv,11,C,D,['computer security' 'high school computer science']
12,data/test/electrical_engineering_test.csv,12,B,D,['high school biology' 'college physics']
13,data/test/electrical_engineering_test.csv,13,D,D,['high school computer science' 'elementary mathematics']
14,data/test/electrical_engineering_test.csv,14,D,C,['astronomy' 'college biology']
15,data/test/electrical_engineering_test.csv,15,C,C,['high school computer science' 'college physics']
16,data/test/electrical_engineering_test.csv,16,A,A,['elementary mathematics' 'college chemistry']
17,data/test/electrical_engineering_test.csv,17,B,D,['computer security' 'high school biology']
18,data/test/electrical_engineering_test.csv,18,D,A,['college computer science' 'high school chemistry']
19,data/test/electrical_engineering_test.csv,19,B,A,['high school mathematics' 'conceptual physics']
20,data/test/electrical_engineering_test.csv,20,A,A,['astronomy' 'college chemistry']
21,data/test/electrical_engineering_test.csv,21,D,B,['conceptual physics' 'anatomy']
22,data/test/electrical_engineering_test.csv,22,B,B,['conceptual physics' 'high school chemistry']
23,data/test/electrical_engineering_test.csv,23,A,A,['high school physics' 'high school statistics']
24,data/test/electrical_engineering_test.csv,24,D,D,['college biology' 'college physics']
25,data/test/electrical_engineering_test.csv,25,D,D,['anatomy' 'high school statistics']
26,data/test/electrical_engineering_test.csv,26,D,B,['college biology' 'college computer science']
27,data/test/electrical_engineering_test.csv,27,A,A,['college chemistry' 'college physics']
28,data/test/electrical_engineering_test.csv,28,C,B,['college biology' 'college mathematics']
29,data/test/electrical_engineering_test.csv,29,C,C,['computer security' 'high school statistics']
30,data/test/electrical_engineering_test.csv,30,A,C,['anatomy' 'elementary mathematics']
31,data/test/electrical_engineering_test.csv,31,A,A,['college mathematics' 'high school statistics']
32,data/test/electrical_engineering_test.csv,32,D,D,['high school statistics' 'college mathematics']
33,data/test/electrical_engineering_test.csv,33,C,C,['high school physics' 'college mathematics']
34,data/test/electrical_engineering_test.csv,34,B,B,['anatomy' 'high school statistics']
35,data/test/electrical_engineering_test.csv,35,A,A,['computer security' 'astronomy']
36,data/test/electrical_engineering_test.csv,36,C,C,['high school mathematics' 'conceptual physics']
37,data/test/electrical_engineering_test.csv,37,A,A,['college mathematics' 'high school chemistry']
38,data/test/electrical_engineering_test.csv,38,D,D,['machine learning' 'college mathematics']
39,data/test/electrical_engineering_test.csv,39,C,B,['high school computer science' 'college physics']
40,data/test/electrical_engineering_test.csv,40,C,A,['conceptual physics' 'elementary mathematics']
41,data/test/electrical_engineering_test.csv,41,B,B,['conceptual physics' 'high school chemistry']
42,data/test/electrical_engineering_test.csv,42,C,A,['astronomy' 'abstract algebra']
43,data/test/electrical_engineering_test.csv,43,B,B,['high school physics' 'elementary mathematics']
44,data/test/electrical_engineering_test.csv,44,A,A,['computer security' 'high school computer science']
45,data/test/electrical_engineering_test.csv,45,B,B,['computer security' 'college mathematics']
46,data/test/electrical_engineering_test.csv,46,C,C,['high school mathematics' 'high school chemistry']
47,data/test/electrical_engineering_test.csv,47,C,C,['college physics' 'college computer science']
48,data/test/electrical_engineering_test.csv,48,D,D,['college biology' 'high school biology']
49,data/test/electrical_engineering_test.csv,49,B,C,['high school biology' 'high school chemistry']
50,data/test/electrical_engineering_test.csv,50,D,C,['computer security' 'college computer science']
51,data/test/electrical_engineering_test.csv,51,D,D,['astronomy' 'anatomy']
52,data/test/electrical_engineering_test.csv,52,C,C,['computer security' 'conceptual physics']
53,data/test/electrical_engineering_test.csv,53,D,D,['high school mathematics' 'conceptual physics']
54,data/test/electrical_engineering_test.csv,54,B,B,['high school computer science' 'astronomy']
55,data/test/electrical_engineering_test.csv,55,C,C,['high school statistics' 'computer security']
56,data/test/electrical_engineering_test.csv,56,A,A,['high school statistics' 'college mathematics']
57,data/test/electrical_engineering_test.csv,57,C,C,['college physics' 'college chemistry']
58,data/test/electrical_engineering_test.csv,58,B,B,['elementary mathematics' 'high school biology']
59,data/test/electrical_engineering_test.csv,59,C,B,['college biology' 'astronomy']
60,data/test/electrical_engineering_test.csv,60,D,C,['college physics' 'high school physics']
61,data/test/electrical_engineering_test.csv,61,B,C,['high school physics' 'machine learning']
62,data/test/electrical_engineering_test.csv,62,B,B,['college mathematics' 'high school physics']
63,data/test/electrical_engineering_test.csv,63,C,A,['computer security' 'anatomy']
64,data/test/electrical_engineering_test.csv,64,D,D,['college biology' 'astronomy']
65,data/test/electrical_engineering_test.csv,65,C,C,['machine learning' 'conceptual physics']
66,data/test/electrical_engineering_test.csv,66,C,A,['college physics' 'abstract algebra']
67,data/test/electrical_engineering_test.csv,67,A,B,['high school physics' 'college biology']
68,data/test/electrical_engineering_test.csv,68,C,C,['high school chemistry' 'elementary mathematics']
69,data/test/electrical_engineering_test.csv,69,C,A,['college chemistry' 'conceptual physics']
70,data/test/electrical_engineering_test.csv,70,A,A,['computer security' 'high school physics']
71,data/test/electrical_engineering_test.csv,71,D,B,['abstract algebra' 'astronomy']
72,data/test/electrical_engineering_test.csv,72,A,C,['college biology' 'astronomy']
73,data/test/electrical_engineering_test.csv,73,C,C,['anatomy' 'college physics']
74,data/test/electrical_engineering_test.csv,74,C,B,['machine learning' 'high school biology']
75,data/test/electrical_engineering_test.csv,75,D,D,['high school chemistry' 'high school mathematics']
76,data/test/electrical_engineering_test.csv,76,C,C,['high school statistics' 'high school biology']
77,data/test/electrical_engineering_test.csv,77,A,A,['college mathematics' 'high school statistics']
78,data/test/electrical_engineering_test.csv,78,D,D,['college mathematics' 'conceptual physics']
79,data/test/electrical_engineering_test.csv,79,B,C,['computer security' 'high school mathematics']
80,data/test/electrical_engineering_test.csv,80,C,A,['high school statistics' 'high school physics']
81,data/test/electrical_engineering_test.csv,81,B,B,['college physics' 'college biology']
82,data/test/electrical_engineering_test.csv,82,C,C,['elementary mathematics' 'college mathematics']
83,data/test/electrical_engineering_test.csv,83,D,D,['computer security' 'conceptual physics']
84,data/test/electrical_engineering_test.csv,84,A,A,['high school statistics' 'computer security']
85,data/test/electrical_engineering_test.csv,85,D,C,['abstract algebra' 'machine learning']
