,task,item,choice,gt,meta_tasks
0,data/test/electrical_engineering_test.csv,0,D,D,['high school physics' 'high school chemistry']
1,data/test/electrical_engineering_test.csv,1,A,D,['high school computer science' 'high school mathematics']
2,data/test/electrical_engineering_test.csv,2,A,A,['college computer science' 'computer security']
3,data/test/electrical_engineering_test.csv,3,C,A,['college physics' 'high school chemistry']
4,data/test/electrical_engineering_test.csv,4,C,C,['anatomy' 'high school chemistry']
5,data/test/electrical_engineering_test.csv,5,A,D,['high school physics' 'college computer science']
6,data/test/electrical_engineering_test.csv,6,D,C,['college mathematics' 'high school biology']
7,data/test/electrical_engineering_test.csv,7,B,D,['computer security' 'high school biology']
8,data/test/electrical_engineering_test.csv,8,C,A,['machine learning' 'high school physics']
9,data/test/electrical_engineering_test.csv,9,A,A,['college physics' 'high school computer science']
10,data/test/electrical_engineering_test.csv,10,C,B,['high school mathematics' 'college mathematics']
11,data/test/electrical_engineering_test.csv,11,C,D,['high school mathematics' 'high school biology']
12,data/test/electrical_engineering_test.csv,12,C,D,['astronomy' 'college biology']
13,data/test/electrical_engineering_test.csv,13,A,D,['high school computer science' 'anatomy']
14,data/test/electrical_engineering_test.csv,14,B,C,['computer security' 'high school biology']
15,data/test/electrical_engineering_test.csv,15,C,C,['high school chemistry' 'high school statistics']
16,data/test/electrical_engineering_test.csv,16,A,A,['astronomy' 'anatomy']
17,data/test/electrical_engineering_test.csv,17,B,D,['machine learning' 'college biology']
18,data/test/electrical_engineering_test.csv,18,D,A,['college computer science' 'astronomy']
19,data/test/electrical_engineering_test.csv,19,A,A,['high school computer science' 'high school mathematics']
20,data/test/electrical_engineering_test.csv,20,C,A,['abstract algebra' 'elementary mathematics']
21,data/test/electrical_engineering_test.csv,21,C,B,['high school mathematics' 'high school computer science']
22,data/test/electrical_engineering_test.csv,22,A,B,['high school statistics' 'elementary mathematics']
23,data/test/electrical_engineering_test.csv,23,A,A,['abstract algebra' 'elementary mathematics']
24,data/test/electrical_engineering_test.csv,24,D,D,['anatomy' 'high school computer science']
25,data/test/electrical_engineering_test.csv,25,D,D,['high school chemistry' 'high school statistics']
26,data/test/electrical_engineering_test.csv,26,C,B,['computer security' 'college computer science']
27,data/test/electrical_engineering_test.csv,27,A,A,['high school computer science' 'machine learning']
28,data/test/electrical_engineering_test.csv,28,C,B,['college chemistry' 'college mathematics']
29,data/test/electrical_engineering_test.csv,29,B,C,['high school chemistry' 'college physics']
30,data/test/electrical_engineering_test.csv,30,D,C,['high school computer science' 'computer security']
31,data/test/electrical_engineering_test.csv,31,D,A,['machine learning' 'high school mathematics']
32,data/test/electrical_engineering_test.csv,32,D,D,['high school statistics' 'high school physics']
33,data/test/electrical_engineering_test.csv,33,B,C,['machine learning' 'college physics']
34,data/test/electrical_engineering_test.csv,34,B,B,['high school biology' 'high school statistics']
35,data/test/electrical_engineering_test.csv,35,B,A,['machine learning' 'conceptual physics']
36,data/test/electrical_engineering_test.csv,36,B,C,['college biology' 'computer security']
37,data/test/electrical_engineering_test.csv,37,A,A,['high school mathematics' 'college biology']
38,data/test/electrical_engineering_test.csv,38,C,D,['high school chemistry' 'high school statistics']
39,data/test/electrical_engineering_test.csv,39,C,B,['college biology' 'computer security']
40,data/test/electrical_engineering_test.csv,40,C,A,['anatomy' 'elementary mathematics']
41,data/test/electrical_engineering_test.csv,41,A,B,['high school chemistry' 'elementary mathematics']
42,data/test/electrical_engineering_test.csv,42,B,A,['college biology' 'college computer science']
43,data/test/electrical_engineering_test.csv,43,B,B,['machine learning' 'high school mathematics']
44,data/test/electrical_engineering_test.csv,44,A,A,['college computer science' 'high school mathematics']
45,data/test/electrical_engineering_test.csv,45,B,B,['machine learning' 'conceptual physics']
46,data/test/electrical_engineering_test.csv,46,A,C,['college chemistry' 'high school mathematics']
47,data/test/electrical_engineering_test.csv,47,A,C,['anatomy' 'college physics']
48,data/test/electrical_engineering_test.csv,48,D,D,['machine learning' 'high school computer science']
49,data/test/electrical_engineering_test.csv,49,C,C,['astronomy' 'college mathematics']
50,data/test/electrical_engineering_test.csv,50,D,C,['college chemistry' 'computer security']
51,data/test/electrical_engineering_test.csv,51,D,D,['college mathematics' 'high school physics']
52,data/test/electrical_engineering_test.csv,52,C,C,['high school chemistry' 'college physics']
53,data/test/electrical_engineering_test.csv,53,A,D,['high school physics' 'anatomy']
54,data/test/electrical_engineering_test.csv,54,A,B,['college mathematics' 'high school physics']
55,data/test/electrical_engineering_test.csv,55,C,C,['college physics' 'college computer science']
56,data/test/electrical_engineering_test.csv,56,A,A,['high school mathematics' 'astronomy']
57,data/test/electrical_engineering_test.csv,57,C,C,['high school statistics' 'computer security']
58,data/test/electrical_engineering_test.csv,58,B,B,['abstract algebra' 'conceptual physics']
59,data/test/electrical_engineering_test.csv,59,A,B,['college physics' 'high school physics']
60,data/test/electrical_engineering_test.csv,60,D,C,['elementary mathematics' 'college computer science']
61,data/test/electrical_engineering_test.csv,61,C,C,['college mathematics' 'elementary mathematics']
62,data/test/electrical_engineering_test.csv,62,B,B,['high school statistics' 'college mathematics']
63,data/test/electrical_engineering_test.csv,63,C,A,['abstract algebra' 'computer security']
64,data/test/electrical_engineering_test.csv,64,D,D,['machine learning' 'college chemistry']
65,data/test/electrical_engineering_test.csv,65,A,C,['machine learning' 'high school computer science']
66,data/test/electrical_engineering_test.csv,66,D,A,['college biology' 'elementary mathematics']
67,data/test/electrical_engineering_test.csv,67,C,B,['college computer science' 'high school chemistry']
68,data/test/electrical_engineering_test.csv,68,A,C,['college biology' 'high school physics']
69,data/test/electrical_engineering_test.csv,69,C,A,['college computer science' 'astronomy']
70,data/test/electrical_engineering_test.csv,70,B,A,['college physics' 'abstract algebra']
71,data/test/electrical_engineering_test.csv,71,A,B,['high school physics' 'college biology']
72,data/test/electrical_engineering_test.csv,72,A,C,['college mathematics' 'elementary mathematics']
73,data/test/electrical_engineering_test.csv,73,A,C,['college biology' 'college computer science']
74,data/test/electrical_engineering_test.csv,74,C,B,['college physics' 'college mathematics']
75,data/test/electrical_engineering_test.csv,75,D,D,['college computer science' 'abstract algebra']
76,data/test/electrical_engineering_test.csv,76,A,C,['elementary mathematics' 'high school biology']
77,data/test/electrical_engineering_test.csv,77,A,A,['astronomy' 'high school statistics']
78,data/test/electrical_engineering_test.csv,78,D,D,['conceptual physics' 'college chemistry']
79,data/test/electrical_engineering_test.csv,79,A,C,['college computer science' 'conceptual physics']
80,data/test/electrical_engineering_test.csv,80,C,A,['college computer science' 'college physics']
81,data/test/electrical_engineering_test.csv,81,B,B,['college biology' 'high school computer science']
82,data/test/electrical_engineering_test.csv,82,C,C,['college physics' 'high school statistics']
83,data/test/electrical_engineering_test.csv,83,D,D,['machine learning' 'college mathematics']
84,data/test/electrical_engineering_test.csv,84,A,A,['college computer science' 'college chemistry']
85,data/test/electrical_engineering_test.csv,85,B,C,['high school physics' 'high school mathematics']
86,data/test/electrical_engineering_test.csv,86,C,B,['computer security' 'college mathematics']
