,task,item,choice,gt,meta_tasks
0,data/test/anatomy_test.csv,0,A,A,['high school biology' 'college physics']
1,data/test/anatomy_test.csv,1,B,B,['college mathematics' 'high school chemistry']
2,data/test/anatomy_test.csv,2,A,A,['high school biology' 'college physics']
3,data/test/anatomy_test.csv,3,B,C,['computer security' 'high school statistics']
4,data/test/anatomy_test.csv,4,B,B,['high school physics' 'college physics']
5,data/test/anatomy_test.csv,5,D,B,['conceptual physics' 'college chemistry']
6,data/test/anatomy_test.csv,6,A,A,['computer security' 'high school chemistry']
7,data/test/anatomy_test.csv,7,B,B,['college biology' 'high school biology']
8,data/test/anatomy_test.csv,8,C,C,['astronomy' 'college physics']
9,data/test/anatomy_test.csv,9,D,D,['college computer science' 'conceptual physics']
10,data/test/anatomy_test.csv,10,D,D,['high school mathematics' 'elementary mathematics']
11,data/test/anatomy_test.csv,11,D,D,['abstract algebra' 'high school chemistry']
12,data/test/anatomy_test.csv,12,D,D,['college computer science' 'conceptual physics']
13,data/test/anatomy_test.csv,13,C,B,['high school physics' 'conceptual physics']
14,data/test/anatomy_test.csv,14,C,A,['computer security' 'astronomy']
15,data/test/anatomy_test.csv,15,C,C,['high school statistics' 'high school biology']
16,data/test/anatomy_test.csv,16,D,B,['high school biology' 'computer security']
17,data/test/anatomy_test.csv,17,D,D,['high school mathematics' 'college computer science']
18,data/test/anatomy_test.csv,18,A,D,['astronomy' 'machine learning']
19,data/test/anatomy_test.csv,19,C,C,['high school biology' 'high school computer science']
20,data/test/anatomy_test.csv,20,C,C,['college mathematics' 'high school biology']
21,data/test/anatomy_test.csv,21,B,C,['high school biology' 'college computer science']
22,data/test/anatomy_test.csv,22,D,B,['astronomy' 'elementary mathematics']
23,data/test/anatomy_test.csv,23,C,B,['high school mathematics' 'college biology']
24,data/test/anatomy_test.csv,24,B,B,['high school biology' 'high school physics']
25,data/test/anatomy_test.csv,25,A,C,['high school biology' 'electrical engineering']
26,data/test/anatomy_test.csv,26,C,C,['college chemistry' 'high school chemistry']
27,data/test/anatomy_test.csv,27,D,A,['high school chemistry' 'high school statistics']
28,data/test/anatomy_test.csv,28,C,C,['high school statistics' 'college physics']
29,data/test/anatomy_test.csv,29,D,B,['high school biology' 'college mathematics']
30,data/test/anatomy_test.csv,30,D,C,['high school physics' 'elementary mathematics']
31,data/test/anatomy_test.csv,31,B,A,['high school physics' 'college mathematics']
32,data/test/anatomy_test.csv,32,B,B,['college mathematics' 'conceptual physics']
33,data/test/anatomy_test.csv,33,D,B,['computer security' 'high school statistics']
34,data/test/anatomy_test.csv,34,C,C,['high school physics' 'elementary mathematics']
35,data/test/anatomy_test.csv,35,A,C,['high school physics' 'conceptual physics']
36,data/test/anatomy_test.csv,36,D,D,['college chemistry' 'conceptual physics']
37,data/test/anatomy_test.csv,37,C,C,['college chemistry' 'high school biology']
38,data/test/anatomy_test.csv,38,A,D,['college physics' 'abstract algebra']
39,data/test/anatomy_test.csv,39,C,C,['computer security' 'college computer science']
40,data/test/anatomy_test.csv,40,C,C,['high school chemistry' 'high school physics']
41,data/test/anatomy_test.csv,41,D,C,['machine learning' 'computer security']
42,data/test/anatomy_test.csv,42,C,B,['high school biology' 'college physics']
43,data/test/anatomy_test.csv,43,C,C,['conceptual physics' 'electrical engineering']
44,data/test/anatomy_test.csv,44,B,A,['college mathematics' 'college chemistry']
45,data/test/anatomy_test.csv,45,D,C,['high school computer science' 'high school mathematics']
46,data/test/anatomy_test.csv,46,B,B,['high school chemistry' 'electrical engineering']
47,data/test/anatomy_test.csv,47,C,C,['conceptual physics' 'high school physics']
48,data/test/anatomy_test.csv,48,A,A,['college computer science' 'high school physics']
49,data/test/anatomy_test.csv,49,C,C,['high school chemistry' 'high school computer science']
50,data/test/anatomy_test.csv,50,D,D,['high school mathematics' 'conceptual physics']
51,data/test/anatomy_test.csv,51,D,D,['college mathematics' 'high school physics']
52,data/test/anatomy_test.csv,52,B,B,['high school statistics' 'computer security']
53,data/test/anatomy_test.csv,53,B,B,['machine learning' 'astronomy']
54,data/test/anatomy_test.csv,54,D,B,['college chemistry' 'abstract algebra']
55,data/test/anatomy_test.csv,55,B,D,['high school statistics' 'college computer science']
56,data/test/anatomy_test.csv,56,A,A,['college chemistry' 'electrical engineering']
57,data/test/anatomy_test.csv,57,C,C,['college mathematics' 'high school biology']
58,data/test/anatomy_test.csv,58,D,D,['conceptual physics' 'high school physics']
59,data/test/anatomy_test.csv,59,C,D,['conceptual physics' 'college physics']
60,data/test/anatomy_test.csv,60,D,D,['elementary mathematics' 'college computer science']
61,data/test/anatomy_test.csv,61,D,C,['college physics' 'conceptual physics']
62,data/test/anatomy_test.csv,62,D,B,['high school chemistry' 'college computer science']
63,data/test/anatomy_test.csv,63,C,C,['college biology' 'college physics']
64,data/test/anatomy_test.csv,64,A,C,['elementary mathematics' 'abstract algebra']
65,data/test/anatomy_test.csv,65,D,B,['college physics' 'college computer science']
66,data/test/anatomy_test.csv,66,D,D,['electrical engineering' 'high school mathematics']
67,data/test/anatomy_test.csv,67,A,C,['computer security' 'machine learning']
68,data/test/anatomy_test.csv,68,C,D,['college chemistry' 'college mathematics']
69,data/test/anatomy_test.csv,69,B,B,['abstract algebra' 'college physics']
70,data/test/anatomy_test.csv,70,D,B,['high school physics' 'high school chemistry']
