,task,item,choice,gt,meta_tasks
0,data/test/jurisprudence_test.csv,0,C,D,[]
1,data/test/jurisprudence_test.csv,1,C,A,[]
2,data/test/jurisprudence_test.csv,2,C,C,[]
3,data/test/jurisprudence_test.csv,3,C,C,[]
4,data/test/jurisprudence_test.csv,4,C,A,[]
5,data/test/jurisprudence_test.csv,5,A,A,[]
6,data/test/jurisprudence_test.csv,6,A,D,[]
7,data/test/jurisprudence_test.csv,7,C,C,[]
8,data/test/jurisprudence_test.csv,8,B,B,[]
9,data/test/jurisprudence_test.csv,9,A,A,[]
10,data/test/jurisprudence_test.csv,10,B,B,[]
11,data/test/jurisprudence_test.csv,11,D,D,[]
12,data/test/jurisprudence_test.csv,12,D,D,[]
13,data/test/jurisprudence_test.csv,13,C,C,[]
14,data/test/jurisprudence_test.csv,14,C,C,[]
15,data/test/jurisprudence_test.csv,15,A,A,[]
16,data/test/jurisprudence_test.csv,16,D,D,[]
17,data/test/jurisprudence_test.csv,17,C,C,[]
18,data/test/jurisprudence_test.csv,18,A,D,[]
19,data/test/jurisprudence_test.csv,19,B,B,[]
20,data/test/jurisprudence_test.csv,20,B,B,[]
21,data/test/jurisprudence_test.csv,21,A,A,[]
22,data/test/jurisprudence_test.csv,22,B,B,[]
23,data/test/jurisprudence_test.csv,23,A,A,[]
24,data/test/jurisprudence_test.csv,24,B,B,[]
25,data/test/jurisprudence_test.csv,25,C,C,[]
26,data/test/jurisprudence_test.csv,26,C,C,[]
27,data/test/jurisprudence_test.csv,27,D,D,[]
28,data/test/jurisprudence_test.csv,28,D,D,[]
29,data/test/jurisprudence_test.csv,29,C,C,[]
30,data/test/jurisprudence_test.csv,30,D,D,[]
31,data/test/jurisprudence_test.csv,31,D,D,[]
32,data/test/jurisprudence_test.csv,32,D,A,[]
33,data/test/jurisprudence_test.csv,33,B,B,[]
34,data/test/jurisprudence_test.csv,34,C,B,[]
35,data/test/jurisprudence_test.csv,35,B,B,[]
36,data/test/jurisprudence_test.csv,36,C,A,[]
37,data/test/jurisprudence_test.csv,37,A,A,[]
38,data/test/jurisprudence_test.csv,38,B,B,[]
39,data/test/jurisprudence_test.csv,39,D,B,[]
40,data/test/jurisprudence_test.csv,40,A,A,[]
41,data/test/jurisprudence_test.csv,41,B,B,[]
42,data/test/jurisprudence_test.csv,42,B,B,[]
43,data/test/jurisprudence_test.csv,43,A,A,[]
44,data/test/jurisprudence_test.csv,44,C,C,[]
45,data/test/jurisprudence_test.csv,45,C,C,[]
46,data/test/jurisprudence_test.csv,46,D,D,[]
47,data/test/jurisprudence_test.csv,47,A,A,[]
48,data/test/jurisprudence_test.csv,48,A,C,[]
49,data/test/jurisprudence_test.csv,49,A,D,[]
50,data/test/jurisprudence_test.csv,50,A,A,[]
51,data/test/jurisprudence_test.csv,51,A,A,[]
52,data/test/jurisprudence_test.csv,52,A,A,[]
53,data/test/jurisprudence_test.csv,53,A,A,[]
54,data/test/jurisprudence_test.csv,54,C,D,[]
55,data/test/jurisprudence_test.csv,55,A,A,[]
56,data/test/jurisprudence_test.csv,56,D,D,[]
57,data/test/jurisprudence_test.csv,57,C,B,[]
58,data/test/jurisprudence_test.csv,58,C,A,[]
59,data/test/jurisprudence_test.csv,59,B,A,[]
60,data/test/jurisprudence_test.csv,60,D,A,[]
61,data/test/jurisprudence_test.csv,61,A,C,[]
62,data/test/jurisprudence_test.csv,62,C,A,[]
63,data/test/jurisprudence_test.csv,63,C,B,[]
64,data/test/jurisprudence_test.csv,64,D,D,[]
65,data/test/jurisprudence_test.csv,65,D,D,[]
66,data/test/jurisprudence_test.csv,66,B,B,[]
67,data/test/jurisprudence_test.csv,67,A,B,[]
68,data/test/jurisprudence_test.csv,68,C,B,[]
69,data/test/jurisprudence_test.csv,69,D,D,[]
70,data/test/jurisprudence_test.csv,70,B,C,[]
71,data/test/jurisprudence_test.csv,71,C,C,[]
72,data/test/jurisprudence_test.csv,72,C,D,[]
73,data/test/jurisprudence_test.csv,73,C,B,[]
74,data/test/jurisprudence_test.csv,74,A,A,[]
75,data/test/jurisprudence_test.csv,75,C,C,[]
76,data/test/jurisprudence_test.csv,76,A,A,[]
77,data/test/jurisprudence_test.csv,77,C,C,[]
78,data/test/jurisprudence_test.csv,78,A,A,[]
79,data/test/jurisprudence_test.csv,79,D,B,[]
80,data/test/jurisprudence_test.csv,80,B,B,[]
81,data/test/jurisprudence_test.csv,81,A,A,[]
82,data/test/jurisprudence_test.csv,82,A,C,[]
83,data/test/jurisprudence_test.csv,83,D,B,[]
84,data/test/jurisprudence_test.csv,84,D,A,[]
85,data/test/jurisprudence_test.csv,85,C,C,[]
86,data/test/jurisprudence_test.csv,86,A,B,[]
87,data/test/jurisprudence_test.csv,87,C,D,[]
88,data/test/jurisprudence_test.csv,88,D,D,[]
89,data/test/jurisprudence_test.csv,89,C,C,[]
90,data/test/jurisprudence_test.csv,90,A,B,[]
91,data/test/jurisprudence_test.csv,91,C,C,[]
92,data/test/jurisprudence_test.csv,92,B,B,[]
93,data/test/jurisprudence_test.csv,93,B,B,[]
94,data/test/jurisprudence_test.csv,94,D,B,[]
95,data/test/jurisprudence_test.csv,95,D,A,[]
96,data/test/jurisprudence_test.csv,96,C,C,[]
97,data/test/jurisprudence_test.csv,97,A,B,[]
98,data/test/jurisprudence_test.csv,98,D,D,[]
99,data/test/jurisprudence_test.csv,99,B,B,[]
100,data/test/jurisprudence_test.csv,100,C,B,[]
101,data/test/jurisprudence_test.csv,101,D,D,[]
102,data/test/jurisprudence_test.csv,102,C,C,[]
103,data/test/jurisprudence_test.csv,103,B,B,[]
104,data/test/jurisprudence_test.csv,104,C,D,[]
105,data/test/jurisprudence_test.csv,105,C,C,[]
106,data/test/jurisprudence_test.csv,106,B,B,[]
107,data/test/jurisprudence_test.csv,107,C,C,[]
