,task,item,choice,gt,meta_tasks
0,data/test/computer_security_test.csv,0,C,C,['anatomy' 'astronomy']
1,data/test/computer_security_test.csv,1,C,A,['anatomy' 'high school physics']
2,data/test/computer_security_test.csv,2,C,C,['college computer science' 'high school mathematics']
3,data/test/computer_security_test.csv,3,B,A,['abstract algebra' 'anatomy']
4,data/test/computer_security_test.csv,4,D,A,['high school statistics' 'machine learning']
5,data/test/computer_security_test.csv,5,B,B,['college chemistry' 'high school mathematics']
6,data/test/computer_security_test.csv,6,D,A,['college mathematics' 'astronomy']
7,data/test/computer_security_test.csv,7,A,A,['machine learning' 'high school physics']
8,data/test/computer_security_test.csv,8,A,A,['elementary mathematics' 'astronomy']
9,data/test/computer_security_test.csv,9,B,B,['high school physics' 'college physics']
10,data/test/computer_security_test.csv,10,A,D,['college computer science' 'high school chemistry']
11,data/test/computer_security_test.csv,11,B,C,['high school computer science' 'electrical engineering']
12,data/test/computer_security_test.csv,12,C,C,['high school statistics' 'high school physics']
13,data/test/computer_security_test.csv,13,D,B,['abstract algebra' 'elementary mathematics']
14,data/test/computer_security_test.csv,14,C,C,['high school biology' 'high school chemistry']
15,data/test/computer_security_test.csv,15,B,B,['college computer science' 'college chemistry']
16,data/test/computer_security_test.csv,16,B,B,['machine learning' 'college mathematics']
17,data/test/computer_security_test.csv,17,A,A,['abstract algebra' 'conceptual physics']
18,data/test/computer_security_test.csv,18,A,A,['machine learning' 'high school computer science']
19,data/test/computer_security_test.csv,19,D,D,['conceptual physics' 'college mathematics']
20,data/test/computer_security_test.csv,20,A,D,['electrical engineering' 'college computer science']
21,data/test/computer_security_test.csv,21,D,C,['high school statistics' 'college computer science']
22,data/test/computer_security_test.csv,22,C,D,['conceptual physics' 'high school computer science']
23,data/test/computer_security_test.csv,23,C,C,['college chemistry' 'high school mathematics']
24,data/test/computer_security_test.csv,24,A,A,['high school statistics' 'conceptual physics']
25,data/test/computer_security_test.csv,25,C,C,['high school physics' 'abstract algebra']
26,data/test/computer_security_test.csv,26,B,B,['high school physics' 'elementary mathematics']
27,data/test/computer_security_test.csv,27,D,B,['anatomy' 'high school statistics']
28,data/test/computer_security_test.csv,28,C,C,['conceptual physics' 'high school statistics']
29,data/test/computer_security_test.csv,29,D,A,['anatomy' 'college biology']
30,data/test/computer_security_test.csv,30,D,D,['machine learning' 'high school physics']
31,data/test/computer_security_test.csv,31,C,D,['machine learning' 'high school physics']
32,data/test/computer_security_test.csv,32,C,C,['college physics' 'high school physics']
33,data/test/computer_security_test.csv,33,C,C,['elementary mathematics' 'college mathematics']
34,data/test/computer_security_test.csv,34,D,D,['electrical engineering' 'college computer science']
35,data/test/computer_security_test.csv,35,C,C,['machine learning' 'college biology']
36,data/test/computer_security_test.csv,36,C,C,['high school physics' 'conceptual physics']
37,data/test/computer_security_test.csv,37,D,D,['college biology' 'high school computer science']
38,data/test/computer_security_test.csv,38,C,A,['high school biology' 'high school mathematics']
39,data/test/computer_security_test.csv,39,C,C,['anatomy' 'astronomy']
40,data/test/computer_security_test.csv,40,B,B,['high school computer science' 'electrical engineering']
41,data/test/computer_security_test.csv,41,B,B,['astronomy' 'elementary mathematics']
42,data/test/computer_security_test.csv,42,B,B,['anatomy' 'college computer science']
43,data/test/computer_security_test.csv,43,D,D,['college physics' 'electrical engineering']
44,data/test/computer_security_test.csv,44,C,A,['college biology' 'elementary mathematics']
45,data/test/computer_security_test.csv,45,D,D,['machine learning' 'college biology']
46,data/test/computer_security_test.csv,46,B,B,['college chemistry' 'machine learning']
47,data/test/computer_security_test.csv,47,C,C,['high school biology' 'conceptual physics']
48,data/test/computer_security_test.csv,48,A,A,['high school computer science' 'college physics']
49,data/test/computer_security_test.csv,49,C,C,['college chemistry' 'high school mathematics']
50,data/test/computer_security_test.csv,50,C,C,['abstract algebra' 'high school chemistry']
51,data/test/computer_security_test.csv,51,D,B,['college chemistry' 'astronomy']
52,data/test/computer_security_test.csv,52,A,A,['high school physics' 'machine learning']
53,data/test/computer_security_test.csv,53,D,B,['elementary mathematics' 'abstract algebra']
54,data/test/computer_security_test.csv,54,B,A,['conceptual physics' 'high school computer science']
55,data/test/computer_security_test.csv,55,A,B,['high school computer science' 'machine learning']
56,data/test/computer_security_test.csv,56,A,A,['electrical engineering' 'anatomy']
57,data/test/computer_security_test.csv,57,D,B,['abstract algebra' 'machine learning']
58,data/test/computer_security_test.csv,58,D,B,['conceptual physics' 'college physics']
59,data/test/computer_security_test.csv,59,D,D,['high school statistics' 'conceptual physics']
60,data/test/computer_security_test.csv,60,A,A,['college biology' 'college physics']
61,data/test/computer_security_test.csv,61,C,A,['college computer science' 'astronomy']
62,data/test/computer_security_test.csv,62,A,C,['high school chemistry' 'high school computer science']
63,data/test/computer_security_test.csv,63,D,D,['college physics' 'high school computer science']
64,data/test/computer_security_test.csv,64,D,D,['astronomy' 'high school chemistry']
65,data/test/computer_security_test.csv,65,C,C,['high school computer science' 'high school physics']
66,data/test/computer_security_test.csv,66,B,B,['conceptual physics' 'astronomy']
67,data/test/computer_security_test.csv,67,B,A,['high school computer science' 'abstract algebra']
68,data/test/computer_security_test.csv,68,B,B,['high school mathematics' 'college computer science']
69,data/test/computer_security_test.csv,69,B,B,['high school statistics' 'astronomy']
70,data/test/computer_security_test.csv,70,C,A,['college mathematics' 'electrical engineering']
71,data/test/computer_security_test.csv,71,B,B,['high school mathematics' 'astronomy']
72,data/test/computer_security_test.csv,72,C,C,['abstract algebra' 'high school biology']
73,data/test/computer_security_test.csv,73,C,A,['college physics' 'electrical engineering']
